keyword_id,keyword_text,campaign_id,campaign_name,match_type,date,current_bid,impressions,clicks,conversions,spend,revenue,campaign_daily_budget
K023,standing desk converter,C006,Office Supplies,phrase,2025-02-20,5.22,2255,10,0,28.9,0.0,180.0
K024,office chair ergonomic,C006,Office Supplies,exact,2025-02-20,6.51,448,2,0,8.0,0.0,180.0
K025,moisturizer face,C007,Beauty & Personal Care,exact,2025-02-20,2.19,716,7,0,8.33,0.0,350.0
K026,sunscreen spf 50,C007,Beauty & Personal Care,phrase,2025-02-20,1.99,2250,38,3,65.74,35.98,350.0
K027,hair dryer,C007,Beauty & Personal Care,broad,2025-02-20,2.66,358,4,0,5.96,0.0,350.0
K028,makeup brush set,C007,Beauty & Personal Care,exact,2025-02-20,1.47,2309,37,1,33.67,12.69,350.0
K029,vitamin c serum,C007,Beauty & Personal Care,phrase,2025-02-20,3.09,1205,13,1,21.71,23.04,350.0
K030,dog food grain free,C008,Pet Supplies,exact,2025-02-20,2.22,2289,33,0,49.83,0.0,120.0
K031,cat litter,C008,Pet Supplies,phrase,2025-02-20,1.61,2341,48,2,52.8,24.34,120.0
K032,dog bed large,C008,Pet Supplies,broad,2025-02-20,2.42,471,4,0,7.52,0.0,120.0
K033,laptop stand,C009,Electronics Deals,exact,2025-02-20,2.66,1653,23,5,40.94,109.21,500.0
K034,mechanical keyboard,C009,Electronics Deals,phrase,2025-02-20,3.65,1843,14,0,34.86,0.0,500.0
K035,monitor 27 inch,C009,Electronics Deals,exact,2025-02-20,6.34,1664,8,0,31.04,0.0,500.0
K036,wireless mouse,C009,Electronics Deals,broad,2025-02-20,1.86,1017,13,0,14.69,0.0,500.0
K037,usb hub,C009,Electronics Deals,phrase,2025-02-20,2.01,1392,27,0,31.59,0.0,500.0
K038,hdmi cable,C009,Electronics Deals,exact,2025-02-20,0.87,1723,45,1,30.15,9.17,500.0
K039,garden hose,C010,Garden & Tools,exact,2025-02-20,1.67,1981,32,2,48.0,33.23,80.0
K040,lawn mower,C010,Garden & Tools,phrase,2025-02-20,5.68,279,2,0,7.0,0.0,80.0
K180,bluetooth speaker portable,C001,Headphones & Audio,phrase,2025-02-20,2.79,1035,12,2,28.32,43.14,300.0
K181,yoga pants women,C004,Fitness & Outdoors,exact,2025-02-20,2.4,1676,27,2,35.91,36.3,200.0
K182,dog treats natural,C008,Pet Supplies,exact,2025-02-20,1.26,1969,30,4,28.2,45.27,120.0
K201,portable speaker waterproof,C001,Headphones & Audio,broad,2025-02-20,2.0,302,11,0,13.82,0.0,300.0
K202,smart watch fitness,C009,Electronics Deals,broad,2025-02-20,4.5,1802,36,0,138.96,0.0,500.0
K205,premium leather wallet,C002,Phone Accessories,exact,2025-02-20,1.5,106,5,0,4.77,0.0,250.0
K206,gaming headset rgb,C009,Electronics Deals,phrase,2025-02-20,3.8,1351,12,0,31.07,0.0,500.0
K207,power drill cordless,C010,Garden & Tools,exact,2025-02-20,4.0,2295,33,0,72.93,0.0,80.0
K300,travel backpack,C009,Electronics Deals,exact,2025-02-20,0.92,1433,8,0,3.84,0.0,500.0
K301,wireless charger pad,C004,Fitness & Outdoors,broad,2025-02-20,4.98,1088,17,1,50.83,51.66,200.0
K302,led desk lamp,C006,Office Supplies,exact,2025-02-20,4.14,467,11,0,39.6,0.0,180.0
K303,protein powder,C004,Fitness & Outdoors,exact,2025-02-20,1.02,1029,6,0,5.46,0.0,200.0
K304,electric kettle,C005,Kids & Toys,broad,2025-02-20,5.11,1610,28,2,113.12,133.24,150.0
K305,tablet stand,C002,Phone Accessories,exact,2025-02-20,2.44,528,13,0,17.55,0.0,250.0
K306,noise machine sleep,C002,Phone Accessories,phrase,2025-02-20,3.59,140,2,0,3.32,0.0,250.0
K307,car phone mount,C001,Headphones & Audio,phrase,2025-02-20,1.05,1339,20,4,16.0,39.46,300.0
K308,reusable water bottle,C006,Office Supplies,broad,2025-02-20,2.27,105,1,0,1.37,0.0,180.0
K309,massage gun,C007,Beauty & Personal Care,phrase,2025-02-20,3.89,445,9,0,30.6,0.0,350.0
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-20,4.32,502,7,1,24.01,37.19,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-20,3.97,1912,49,1,135.73,11.49,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-20,1.33,161,4,0,3.56,0.0,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-20,5.07,1258,13,2,32.63,76.93,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-20,2.5,1840,44,3,59.84,142.64,300.0
K315,wall art canvas,C004,Fitness & Outdoors,phrase,2025-02-20,3.52,1668,37,2,109.52,40.71,200.0
K316,portable fan mini,C006,Office Supplies,phrase,2025-02-20,3.02,1061,15,0,39.45,0.0,180.0
K317,jump rope fitness,C004,Fitness & Outdoors,broad,2025-02-20,3.8,1013,15,2,30.3,62.09,200.0
K318,door mat outdoor,C010,Garden & Tools,phrase,2025-02-20,2.77,895,24,1,55.2,41.13,80.0
K319,shower head rain,C006,Office Supplies,phrase,2025-02-20,2.79,1177,8,0,11.84,0.0,180.0
K320,night light kids,C007,Beauty & Personal Care,exact,2025-02-20,4.17,233,3,0,10.11,0.0,350.0
K321,lunch box adult,C009,Electronics Deals,exact,2025-02-20,1.7,635,13,0,15.08,0.0,500.0
K322,bike lock,C006,Office Supplies,broad,2025-02-20,4.32,450,5,0,13.2,0.0,180.0
K323,hand cream moisturizer,C003,Home & Kitchen,exact,2025-02-20,2.54,219,2,0,2.16,0.0,400.0
K324,whiteboard magnetic,C007,Beauty & Personal Care,phrase,2025-02-20,4.65,747,11,0,42.46,0.0,350.0
K325,surge protector,C002,Phone Accessories,broad,2025-02-20,5.02,959,16,0,59.36,0.0,250.0
K326,pillow memory foam,C003,Home & Kitchen,phrase,2025-02-20,2.64,1383,21,1,32.13,37.56,400.0
K327,tea kettle stovetop,C009,Electronics Deals,broad,2025-02-20,1.61,756,8,2,11.04,33.08,500.0
K328,food storage containers,C003,Home & Kitchen,phrase,2025-02-20,2.16,929,6,2,7.68,17.19,400.0
K329,yoga block,C009,Electronics Deals,broad,2025-02-20,6.28,1227,12,4,42.36,58.62,500.0
K330,packing cubes travel,C004,Fitness & Outdoors,broad,2025-02-20,6.03,1785,31,0,137.95,0.0,200.0
K331,desk pad leather,C001,Headphones & Audio,phrase,2025-02-20,5.89,533,9,0,45.63,0.0,300.0
K332,garlic press,C008,Pet Supplies,broad,2025-02-20,0.54,268,9,0,2.43,0.0,120.0
K333,resistance loop bands,C001,Headphones & Audio,broad,2025-02-20,4.96,666,11,1,32.01,56.08,300.0
K334,solar garden lights,C004,Fitness & Outdoors,phrase,2025-02-20,1.73,1532,14,1,12.46,23.4,200.0
K335,hand sanitizer bulk,C010,Garden & Tools,exact,2025-02-20,2.38,915,21,1,32.34,66.25,80.0
K336,rain jacket women,C008,Pet Supplies,exact,2025-02-20,4.2,1512,14,1,50.12,8.9,120.0
K337,measuring cups set,C004,Fitness & Outdoors,exact,2025-02-20,4.56,1249,19,1,61.75,52.11,200.0
K338,camping lantern,C008,Pet Supplies,phrase,2025-02-20,1.76,1978,20,2,18.0,38.63,120.0
K339,electric blanket,C009,Electronics Deals,exact,2025-02-20,2.35,1257,10,0,14.1,0.0,500.0
K340,label maker,C009,Electronics Deals,broad,2025-02-20,1.43,100,0,0,0.0,0.0,500.0
K341,insulated lunch bag,C003,Home & Kitchen,exact,2025-02-20,2.13,245,4,0,7.4,0.0,400.0
K342,bath towel set,C010,Garden & Tools,exact,2025-02-20,1.66,709,13,1,9.75,13.47,80.0
K343,wall clock modern,C008,Pet Supplies,exact,2025-02-20,1.6,1218,20,0,19.2,0.0,120.0
K344,pepper grinder,C004,Fitness & Outdoors,phrase,2025-02-20,1.97,1324,19,3,35.34,76.99,200.0
K345,laptop sleeve 15,C008,Pet Supplies,exact,2025-02-20,1.95,1893,22,0,23.54,0.0,120.0
K346,plant pot indoor,C002,Phone Accessories,exact,2025-02-20,4.1,911,31,4,70.68,159.54,250.0
K347,first aid kit,C004,Fitness & Outdoors,broad,2025-02-20,1.89,374,0,0,0.0,0.0,200.0
K348,exercise ball,C009,Electronics Deals,broad,2025-02-20,5.95,1114,26,2,127.14,110.62,500.0
K349,curtain rod,C008,Pet Supplies,broad,2025-02-20,5.93,1202,15,3,82.2,140.48,120.0
K350,baking sheet set,C003,Home & Kitchen,phrase,2025-02-20,2.3,125,2,0,3.16,0.0,400.0
K351,car vacuum cleaner,C005,Kids & Toys,broad,2025-02-20,4.65,507,9,0,32.31,0.0,150.0
K352,spice rack organizer,C002,Phone Accessories,broad,2025-02-20,4.53,601,4,0,12.2,0.0,250.0
K353,tension rod curtain,C002,Phone Accessories,exact,2025-02-20,4.63,153,3,0,11.49,0.0,250.0
K354,foam roller,C008,Pet Supplies,phrase,2025-02-20,3.56,687,9,0,28.17,0.0,120.0
K355,bird feeder,C006,Office Supplies,broad,2025-02-20,4.59,1494,28,0,86.8,0.0,180.0
K356,extension cord outdoor,C006,Office Supplies,broad,2025-02-20,5.5,747,13,0,31.72,0.0,180.0
K357,toothbrush holder,C001,Headphones & Audio,exact,2025-02-20,6.46,596,5,0,26.45,0.0,300.0
K358,wine opener,C005,Kids & Toys,exact,2025-02-20,0.78,1064,19,1,13.11,59.7,150.0
K359,laundry basket,C002,Phone Accessories,broad,2025-02-20,2.91,506,12,0,16.56,0.0,250.0
K360,cutting board bamboo,C007,Beauty & Personal Care,broad,2025-02-20,2.06,1209,27,3,37.53,149.88,350.0
K361,notebook journal,C004,Fitness & Outdoors,phrase,2025-02-20,1.43,1300,7,2,4.48,64.59,200.0
K362,hair clips women,C001,Headphones & Audio,broad,2025-02-20,5.59,1585,35,1,155.05,62.98,300.0
K363,phone tripod,C003,Home & Kitchen,broad,2025-02-20,5.48,1184,17,2,40.63,43.69,400.0
K364,drawer organizer,C008,Pet Supplies,phrase,2025-02-20,4.02,1188,13,0,39.39,0.0,120.0
K365,water filter pitcher,C004,Fitness & Outdoors,phrase,2025-02-20,1.03,1228,9,0,4.32,0.0,200.0
K366,dog leash retractable,C005,Kids & Toys,phrase,2025-02-20,1.59,984,32,4,28.16,236.51,150.0
K367,bath bomb set,C008,Pet Supplies,phrase,2025-02-20,6.12,874,4,0,18.04,0.0,120.0
K368,cast iron skillet,C003,Home & Kitchen,exact,2025-02-20,3.85,1337,25,1,46.5,14.9,400.0
K369,bookshelf small,C008,Pet Supplies,phrase,2025-02-20,3.08,293,5,0,6.3,0.0,120.0
K370,flashlight tactical,C002,Phone Accessories,exact,2025-02-20,0.53,845,6,1,2.94,25.8,250.0
K371,ice cube tray,C006,Office Supplies,broad,2025-02-20,2.36,1162,8,1,16.56,25.46,180.0
K372,picture frame set,C004,Fitness & Outdoors,phrase,2025-02-20,1.39,1999,33,2,28.71,21.83,200.0
K373,cable management,C002,Phone Accessories,broad,2025-02-20,5.1,1561,10,0,44.7,0.0,250.0
K374,shoe rack,C006,Office Supplies,exact,2025-02-20,2.26,781,9,0,15.39,0.0,180.0
K375,kitchen timer digital,C009,Electronics Deals,phrase,2025-02-20,1.66,868,12,0,8.88,0.0,500.0
K376,makeup organizer,C002,Phone Accessories,phrase,2025-02-20,1.98,1145,25,0,41.75,0.0,250.0
K377,pet bed small,C009,Electronics Deals,exact,2025-02-20,4.4,909,21,0,69.72,0.0,500.0
K378,wall hooks adhesive,C005,Kids & Toys,broad,2025-02-20,2.44,1620,13,0,20.41,0.0,150.0
K379,hand towel set,C009,Electronics Deals,phrase,2025-02-20,1.48,1716,40,1,28.0,12.31,500.0
K380,egg cooker electric,C003,Home & Kitchen,exact,2025-02-20,2.94,1375,22,0,59.4,0.0,400.0
K381,puzzle 1000 piece,C002,Phone Accessories,phrase,2025-02-20,2.87,1493,29,1,41.76,41.76,250.0
K382,yoga strap,C004,Fitness & Outdoors,broad,2025-02-20,2.88,1550,15,1,20.55,12.01,200.0
K383,tool set home,C007,Beauty & Personal Care,phrase,2025-02-20,0.89,1568,46,0,30.82,0.0,350.0
K384,soap dispenser,C006,Office Supplies,exact,2025-02-20,0.73,590,6,0,2.82,0.0,180.0
K385,coaster set,C004,Fitness & Outdoors,broad,2025-02-20,5.26,790,17,2,59.33,61.68,200.0
K386,mouse pad large,C003,Home & Kitchen,exact,2025-02-20,5.24,1159,8,0,24.4,0.0,400.0
K387,storage bins fabric,C003,Home & Kitchen,exact,2025-02-20,3.9,1495,24,0,68.88,0.0,400.0
K388,can opener electric,C010,Garden & Tools,exact,2025-02-20,4.73,1793,30,3,116.4,121.26,80.0
K389,bath mat non slip,C003,Home & Kitchen,phrase,2025-02-20,1.1,449,3,1,2.34,34.85,400.0
K390,key finder bluetooth,C007,Beauty & Personal Care,phrase,2025-02-20,4.88,808,14,0,49.42,0.0,350.0
K391,chip clips,C002,Phone Accessories,broad,2025-02-20,1.81,315,9,1,9.63,28.02,250.0
K392,salad spinner,C008,Pet Supplies,phrase,2025-02-20,2.3,501,6,1,7.32,30.18,120.0
K393,desk fan quiet,C003,Home & Kitchen,exact,2025-02-20,2.3,304,6,0,10.68,0.0,400.0
K394,luggage tag,C009,Electronics Deals,phrase,2025-02-20,2.72,673,6,0,12.72,0.0,500.0
K395,lint roller,C010,Garden & Tools,broad,2025-02-20,1.19,1157,24,0,23.76,0.0,80.0
K396,tape measure,C008,Pet Supplies,phrase,2025-02-20,5.55,1327,28,3,83.16,57.6,120.0
K397,ice pack lunch,C004,Fitness & Outdoors,broad,2025-02-20,4.62,566,2,0,5.2,0.0,200.0
K398,door stopper,C002,Phone Accessories,exact,2025-02-20,5.8,344,4,0,10.0,0.0,250.0
K399,broom dustpan set,C009,Electronics Deals,exact,2025-02-20,0.66,1580,28,2,15.12,77.12,500.0
K400,magnifying glass,C003,Home & Kitchen,phrase,2025-02-20,2.84,495,15,0,33.45,0.0,400.0
K401,fly swatter,C005,Kids & Toys,broad,2025-02-20,4.26,1046,7,1,24.36,25.48,150.0
K402,jar opener,C004,Fitness & Outdoors,phrase,2025-02-20,2.61,520,5,0,9.45,0.0,200.0
K403,oven mitts,C002,Phone Accessories,phrase,2025-02-20,3.39,337,1,0,2.21,0.0,250.0
K404,pot holder,C008,Pet Supplies,phrase,2025-02-20,2.81,512,15,0,26.7,0.0,120.0
K405,dish rack,C003,Home & Kitchen,broad,2025-02-20,2.21,718,18,3,28.98,32.79,400.0
K406,sponge holder,C001,Headphones & Audio,exact,2025-02-20,2.55,668,19,1,37.81,39.33,300.0
K407,towel rack,C001,Headphones & Audio,broad,2025-02-20,0.47,617,7,3,2.52,158.84,300.0
K408,trash bags tall,C008,Pet Supplies,exact,2025-02-20,0.72,1083,1,0,0.31,0.0,120.0
K409,aluminum foil,C007,Beauty & Personal Care,exact,2025-02-20,5.17,179,6,0,19.14,0.0,350.0
K410,parchment paper,C007,Beauty & Personal Care,broad,2025-02-20,1.58,153,1,0,1.32,0.0,350.0
K411,zip ties,C010,Garden & Tools,phrase,2025-02-20,3.2,1287,11,0,18.04,0.0,80.0
K412,command strips,C003,Home & Kitchen,phrase,2025-02-20,2.7,1081,19,0,31.35,0.0,400.0
K413,velcro strips,C009,Electronics Deals,exact,2025-02-20,3.14,671,13,1,32.63,60.65,500.0
K414,rubber bands,C009,Electronics Deals,phrase,2025-02-20,4.49,724,5,0,9.9,0.0,500.0
K415,binder clips,C001,Headphones & Audio,phrase,2025-02-20,1.33,550,15,0,14.7,0.0,300.0
K416,sticky notes,C008,Pet Supplies,phrase,2025-02-20,1.16,1236,21,2,18.9,46.66,120.0
K417,highlighter set,C009,Electronics Deals,exact,2025-02-20,1.18,1840,52,3,48.88,171.76,500.0
K418,mechanical pencil,C002,Phone Accessories,phrase,2025-02-20,1.11,1510,18,1,8.28,28.41,250.0
K419,index cards,C003,Home & Kitchen,broad,2025-02-20,0.93,221,0,0,0.0,0.0,400.0
K420,envelope pack,C003,Home & Kitchen,broad,2025-02-20,1.23,1582,19,0,11.78,0.0,400.0
K421,stamp pad ink,C002,Phone Accessories,exact,2025-02-20,3.81,1844,21,0,58.38,0.0,250.0
K422,paper clips,C001,Headphones & Audio,phrase,2025-02-20,4.77,1227,14,0,38.64,0.0,300.0
K423,folder organizer,C007,Beauty & Personal Care,broad,2025-02-20,1.66,365,6,0,9.42,0.0,350.0
K424,scissors heavy duty,C004,Fitness & Outdoors,broad,2025-02-20,2.55,598,4,0,6.48,0.0,200.0
K425,glue stick,C001,Headphones & Audio,phrase,2025-02-20,2.19,1461,51,3,44.88,90.31,300.0
K426,tape dispenser,C004,Fitness & Outdoors,phrase,2025-02-20,5.73,1326,22,0,59.62,0.0,200.0
K427,stapler,C009,Electronics Deals,exact,2025-02-20,5.31,1629,47,0,197.87,0.0,500.0
K428,pencil sharpener,C005,Kids & Toys,phrase,2025-02-20,1.86,407,3,0,4.08,0.0,150.0
K429,ruler set,C001,Headphones & Audio,broad,2025-02-20,0.79,782,17,1,8.67,39.47,300.0
K430,eraser pack,C001,Headphones & Audio,exact,2025-02-20,4.19,1788,32,2,80.96,59.97,300.0
K431,marker set,C003,Home & Kitchen,exact,2025-02-20,0.76,502,16,0,10.24,0.0,400.0
K432,travel backpack,C009,Electronics Deals,phrase,2025-02-20,4.34,347,4,0,8.0,0.0,500.0
K433,wireless charger pad,C008,Pet Supplies,broad,2025-02-20,2.94,765,14,2,36.12,98.18,120.0
K434,led desk lamp,C008,Pet Supplies,phrase,2025-02-20,2.37,1796,28,1,56.84,29.83,120.0
K435,protein powder,C007,Beauty & Personal Care,exact,2025-02-20,1.66,1515,17,2,17.17,82.6,350.0
K436,electric kettle,C002,Phone Accessories,exact,2025-02-20,1.07,789,8,3,7.12,64.53,250.0
K437,tablet stand,C008,Pet Supplies,broad,2025-02-20,4.55,1642,15,1,63.15,16.6,120.0
K438,noise machine sleep,C005,Kids & Toys,phrase,2025-02-20,3.14,1143,21,1,57.96,13.08,150.0
K439,car phone mount,C003,Home & Kitchen,phrase,2025-02-20,5.74,1088,14,1,49.28,66.41,400.0
K440,reusable water bottle,C006,Office Supplies,exact,2025-02-20,2.1,1447,29,0,25.52,0.0,180.0
K441,massage gun,C001,Headphones & Audio,broad,2025-02-20,1.51,1479,27,2,17.28,130.74,300.0
K442,smart plug wifi,C003,Home & Kitchen,exact,2025-02-20,2.01,1588,7,0,8.54,0.0,400.0
K443,hiking boots men,C008,Pet Supplies,broad,2025-02-20,3.5,1258,15,1,24.75,35.38,120.0
K444,face wash cleanser,C010,Garden & Tools,phrase,2025-02-20,3.51,685,12,2,34.68,69.66,80.0
K445,baby monitor camera,C005,Kids & Toys,exact,2025-02-20,0.54,1105,20,0,7.6,0.0,150.0
K446,electric shaver,C007,Beauty & Personal Care,exact,2025-02-20,2.49,692,13,0,27.43,0.0,350.0
K447,wall art canvas,C009,Electronics Deals,phrase,2025-02-20,0.73,1131,12,2,6.12,128.06,500.0
K448,portable fan mini,C010,Garden & Tools,phrase,2025-02-20,4.81,1293,14,1,32.62,13.59,80.0
K449,jump rope fitness,C005,Kids & Toys,broad,2025-02-20,2.44,139,1,0,1.27,0.0,150.0
K001,wireless headphones,C001,Headphones & Audio,exact,2025-02-21,3.47,803,7,0,12.18,0.0,300.0
K002,bluetooth earbuds,C001,Headphones & Audio,phrase,2025-02-21,2.49,914,5,1,6.85,16.51,300.0
K003,noise cancelling,C001,Headphones & Audio,broad,2025-02-21,3.97,1466,10,0,33.6,0.0,300.0
K004,over ear headphones,C001,Headphones & Audio,exact,2025-02-21,3.12,1528,22,1,60.28,20.94,300.0
K005,phone case iphone,C002,Phone Accessories,exact,2025-02-21,1.29,1326,17,1,19.89,12.01,250.0
K006,screen protector,C002,Phone Accessories,phrase,2025-02-21,0.96,301,7,1,4.97,6.42,250.0
K007,phone charger fast,C002,Phone Accessories,exact,2025-02-21,1.98,2212,38,1,66.12,14.47,250.0
K008,usb c cable,C002,Phone Accessories,broad,2025-02-21,1.18,1980,21,1,18.48,10.69,250.0
K009,air fryer,C003,Home & Kitchen,exact,2025-02-21,4.79,1433,10,0,41.1,0.0,400.0
K010,instant pot,C003,Home & Kitchen,phrase,2025-02-21,4.75,2047,21,0,63.42,0.0,400.0
K011,kitchen knife set,C003,Home & Kitchen,exact,2025-02-21,2.9,1168,12,0,22.2,0.0,400.0
K012,blender smoothie,C003,Home & Kitchen,broad,2025-02-21,3.77,1089,13,1,28.73,26.08,400.0
K013,coffee maker,C003,Home & Kitchen,phrase,2025-02-21,4.28,1605,9,0,32.13,0.0,400.0
K014,yoga mat,C004,Fitness & Outdoors,exact,2025-02-21,2.31,969,12,1,14.88,15.43,200.0
K015,resistance bands,C004,Fitness & Outdoors,phrase,2025-02-21,1.66,539,6,1,6.72,13.93,200.0
K016,running shoes men,C004,Fitness & Outdoors,broad,2025-02-21,4.0,521,3,0,6.78,0.0,200.0
K017,water bottle insulated,C004,Fitness & Outdoors,exact,2025-02-21,1.68,625,9,0,14.22,0.0,200.0
K018,kids puzzle,C005,Kids & Toys,exact,2025-02-21,0.98,311,5,0,3.35,0.0,150.0
K019,lego set,C005,Kids & Toys,phrase,2025-02-21,2.66,1428,13,0,20.54,0.0,150.0
K020,toy dinosaur,C005,Kids & Toys,broad,2025-02-21,0.89,2124,48,0,25.92,0.0,150.0
K021,coloring book kids,C005,Kids & Toys,exact,2025-02-21,0.67,2411,62,5,24.18,32.62,150.0
K022,desk organizer,C006,Office Supplies,exact,2025-02-21,1.85,2367,41,0,70.93,0.0,180.0
K023,standing desk converter,C006,Office Supplies,phrase,2025-02-21,5.61,2479,18,0,87.84,0.0,180.0
K024,office chair ergonomic,C006,Office Supplies,exact,2025-02-21,6.53,996,3,0,11.82,0.0,180.0
K025,moisturizer face,C007,Beauty & Personal Care,exact,2025-02-21,2.52,900,10,1,20.9,20.74,350.0
K026,sunscreen spf 50,C007,Beauty & Personal Care,phrase,2025-02-21,1.82,1657,21,2,20.37,32.87,350.0
K027,hair dryer,C007,Beauty & Personal Care,broad,2025-02-21,2.66,930,8,0,13.44,0.0,350.0
K028,makeup brush set,C007,Beauty & Personal Care,exact,2025-02-21,1.52,265,7,0,9.59,0.0,350.0
K029,vitamin c serum,C007,Beauty & Personal Care,phrase,2025-02-21,2.88,435,4,0,10.76,0.0,350.0
K030,dog food grain free,C008,Pet Supplies,exact,2025-02-21,1.93,1871,22,1,39.38,20.21,120.0
K031,cat litter,C008,Pet Supplies,phrase,2025-02-21,1.61,1563,28,0,32.48,0.0,120.0
K032,dog bed large,C008,Pet Supplies,broad,2025-02-21,2.87,1429,11,0,23.98,0.0,120.0
K033,laptop stand,C009,Electronics Deals,exact,2025-02-21,2.8,1594,17,0,43.35,0.0,500.0
K034,mechanical keyboard,C009,Electronics Deals,phrase,2025-02-21,4.25,1232,13,1,31.2,33.5,500.0
K035,monitor 27 inch,C009,Electronics Deals,exact,2025-02-21,6.59,775,5,0,19.05,0.0,500.0
K036,wireless mouse,C009,Electronics Deals,broad,2025-02-21,1.74,582,10,1,12.0,13.07,500.0
K037,usb hub,C009,Electronics Deals,phrase,2025-02-21,1.58,1822,31,2,44.02,26.87,500.0
K038,hdmi cable,C009,Electronics Deals,exact,2025-02-21,0.97,1682,34,2,25.5,13.14,500.0
K039,garden hose,C010,Garden & Tools,exact,2025-02-21,1.36,1819,34,1,25.16,12.1,80.0
K040,lawn mower,C010,Garden & Tools,phrase,2025-02-21,4.93,1603,5,0,20.1,0.0,80.0
K180,bluetooth speaker portable,C001,Headphones & Audio,phrase,2025-02-21,2.95,1748,21,0,33.81,0.0,300.0
K181,yoga pants women,C004,Fitness & Outdoors,exact,2025-02-21,2.27,1623,27,2,54.0,28.54,200.0
K182,dog treats natural,C008,Pet Supplies,exact,2025-02-21,1.13,806,15,0,14.25,0.0,120.0
K201,portable speaker waterproof,C001,Headphones & Audio,broad,2025-02-21,2.0,554,4,0,6.59,0.0,300.0
K202,smart watch fitness,C009,Electronics Deals,broad,2025-02-21,4.5,2042,19,0,60.23,0.0,500.0
K205,premium leather wallet,C002,Phone Accessories,exact,2025-02-21,1.5,109,4,0,3.06,0.0,250.0
K206,gaming headset rgb,C009,Electronics Deals,phrase,2025-02-21,3.8,1684,24,3,57.03,104.7,500.0
K207,power drill cordless,C010,Garden & Tools,exact,2025-02-21,4.0,2592,28,3,73.64,177.95,80.0
K300,travel backpack,C009,Electronics Deals,exact,2025-02-21,0.96,1285,6,0,2.46,0.0,500.0
K301,wireless charger pad,C004,Fitness & Outdoors,broad,2025-02-21,4.93,566,11,2,32.23,102.87,200.0
K302,led desk lamp,C006,Office Supplies,exact,2025-02-21,4.15,1913,38,0,84.74,0.0,180.0
K303,protein powder,C004,Fitness & Outdoors,exact,2025-02-21,1.09,215,2,0,1.92,0.0,200.0
K304,electric kettle,C005,Kids & Toys,broad,2025-02-21,4.58,652,12,1,30.72,51.32,150.0
K305,tablet stand,C002,Phone Accessories,exact,2025-02-21,2.62,459,15,1,35.1,39.6,250.0
K306,noise machine sleep,C002,Phone Accessories,phrase,2025-02-21,3.47,282,5,0,8.15,0.0,250.0
K307,car phone mount,C001,Headphones & Audio,phrase,2025-02-21,1.35,500,7,0,7.07,0.0,300.0
K308,reusable water bottle,C006,Office Supplies,broad,2025-02-21,2.22,634,6,0,6.78,0.0,180.0
K309,massage gun,C007,Beauty & Personal Care,phrase,2025-02-21,4.12,1811,44,1,126.72,8.45,350.0
K310,smart plug wifi,C006,Office Supplies,phrase,2025-02-21,4.01,676,11,0,19.25,0.0,180.0
K311,hiking boots men,C002,Phone Accessories,phrase,2025-02-21,3.3,1603,34,2,52.02,22.78,250.0
K312,face wash cleanser,C002,Phone Accessories,exact,2025-02-21,1.5,760,18,0,19.8,0.0,250.0
K313,baby monitor camera,C009,Electronics Deals,broad,2025-02-21,4.65,1975,15,3,49.2,135.82,500.0
K314,electric shaver,C001,Headphones & Audio,phrase,2025-02-21,2.47,1543,37,2,54.76,106.78,300.0
